name,category,address,city,state,postcode,phone,email,facebook,osm_type,osm_id,osm_url,latitude,longitude,source_region,confidence_score,no_website_signal,verification_status,search_query,verification_error
Via Rose Salon & Spa,shop:hairdresser,683 Pittsford-Victor Road,Pittsford,NY,14534,+1 585-267-7870,,,node,936996935,https://www.openstreetmap.org/node/936996935,43.0610444,-77.476442,Monroe County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Via Rose Salon & Spa""","No cached search result for ""Via Rose Salon & Spa"""
Vision Nissan,shop:car,785 Ridge Road,Webster,NY,14580,+1 585-787-2000,,,node,8785815938,https://www.openstreetmap.org/node/8785815938,43.2039767,-77.4782785,Monroe County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Vision Nissan""","No cached search result for ""Vision Nissan"""
Walden Galleria,shop:mall,1 Walden Galleria Drive,Buffalo,NY,14225,+1-716-681-7600,,,way,27904378,https://www.openstreetmap.org/way/27904378,42.9138033,-78.7620548,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Walden Galleria""","No cached search result for ""Walden Galleria"""
Wegmans Pharmacy,amenity:pharmacy,5275 Sheridan Drive,Williamsville,NY,14221,+1-716-633-1781,,,node,8343431032,https://www.openstreetmap.org/node/8343431032,42.9766432,-78.7366895,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Wegmans Pharmacy""","No cached search result for ""Wegmans Pharmacy"""
Wehrle Restaurant,amenity:restaurant,29 Wehrle Dr,Buffalo,NY,14225,+1-716-837-0050,,,way,637011836,https://www.openstreetmap.org/way/637011836,42.949463,-78.7836247,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Wehrle Restaurant""","No cached search result for ""Wehrle Restaurant"""
Weiders Ace Hardware,shop:doityourself,166 West Main Street,Honeoye Falls,NY,14472,+1 585-412-2403,,,node,5720590108,https://www.openstreetmap.org/node/5720590108,42.9480796,-77.6034105,Monroe County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Weiders Ace Hardware""","No cached search result for ""Weiders Ace Hardware"""
Western New York Collectibles Inc,shop:collector,102 Broad Street Unit Upper,Tonawanda,NY,14150,+1-716-957-3085,,https://www.facebook.com/profile.php?id=100086154888355,node,12422988326,https://www.openstreetmap.org/node/12422988326,43.0187043,-78.8790344,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Western New York Collectibles Inc""","No cached search result for ""Western New York Collectibles Inc"""
Western New York Dental Group,amenity:dentist,3860 McKinley Parkway Unit 200,Hamburg,NY,14219,+1-716-649-1307,,,node,7205095528,https://www.openstreetmap.org/node/7205095528,42.7790683,-78.812613,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Western New York Dental Group""","No cached search result for ""Western New York Dental Group"""
What a Woman Wants,shop:clothes,"1 Buffalo St, #B",Hamburg,NY,14075,+1-716-649-2034,,,node,11482567630,https://www.openstreetmap.org/node/11482567630,42.7161917,-78.8291464,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""What a Woman Wants""","No cached search result for ""What a Woman Wants"""
Williams Street Laundry,shop:laundry,2918 Williams,Buffalo,NY,14227,+1 716 895 8998,,,node,4076041854,https://www.openstreetmap.org/node/4076041854,42.8843254,-78.7627891,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Williams Street Laundry""","No cached search result for ""Williams Street Laundry"""
Williamson Hardware,shop:doityourself,4099 Ridge Road Unit 4,Williamson,NY,14589,+1 315-589-4011,,,way,546420908,https://www.openstreetmap.org/way/546420908,43.2242406,-77.1857275,Wayne County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Williamson Hardware""","No cached search result for ""Williamson Hardware"""
WNY Medical Main Office,office:yes,4979 Harlem Road,Amherst,NY,14226,+1-716-923-4380,,,node,6919264091,https://www.openstreetmap.org/node/6919264091,42.97781,-78.7834358,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""WNY Medical Main Office""","No cached search result for ""WNY Medical Main Office"""
Xpress Nails,shop:beauty,2307 Millersport Highway,Erie County,NY,,+1 716-636-1463,,https://www.facebook.com/100063499271357/,node,12043863220,https://www.openstreetmap.org/node/12043863220,43.0132465,-78.7690491,Erie County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Xpress Nails""","No cached search result for ""Xpress Nails"""
Yotality Frozen Yogurt,amenity:restaurant,6 South Main Street,Pittsford,NY,14534,+1 585-967-3938,,,node,3234328551,https://www.openstreetmap.org/node/3234328551,43.0902996,-77.5153869,Monroe County,85,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Yotality Frozen Yogurt""","No cached search result for ""Yotality Frozen Yogurt"""
5 Star Barbershop,shop:hairdresser,472 Elmwood Avenue,Buffalo,NY,14222,+15853095924,,,node,9357292163,https://www.openstreetmap.org/node/9357292163,42.9100683,-78.8772784,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""5 Star Barbershop""","No cached search result for ""5 Star Barbershop"""
AAA Safe & Lock Co,shop:locksmith,1458 Main Street,Buffalo,NY,14209,+17168527933,,,node,9449484045,https://www.openstreetmap.org/node/9449484045,42.9132693,-78.8654657,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""AAA Safe & Lock Co""","No cached search result for ""AAA Safe & Lock Co"""
Aftershave Barber Shop,shop:hairdresser,8403 Rochester Road Unit 1,Gasport,NY,14067,+1-716-957-0905,,,way,1007516468,https://www.openstreetmap.org/way/1007516468,43.1956773,-78.5738535,Niagara County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aftershave Barber Shop""","No cached search result for ""Aftershave Barber Shop"""
Agatina's Restaurant,amenity:restaurant,2967 Buffalo Road,Rochester,NY,14624,+1-585-426-0510,,,node,8785970741,https://www.openstreetmap.org/node/8785970741,43.1434335,-77.732862,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Agatina's Restaurant""","No cached search result for ""Agatina's Restaurant"""
Agorie Headwear,shop:fashion_accessories,1434 Hertel Avenue,Buffalo,NY,14216,+1-716-834-4287,,,node,6884266858,https://www.openstreetmap.org/node/6884266858,42.9478512,-78.8550254,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Agorie Headwear""","No cached search result for ""Agorie Headwear"""
Aguacates Mexican Bar & Grill,amenity:restaurant,765 Elmwood Avenue,Buffalo,NY,14222,+17162598205,,,node,927331270,https://www.openstreetmap.org/node/927331270,42.9178299,-78.8768603,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Aguacates Mexican Bar & Grill""","No cached search result for ""Aguacates Mexican Bar & Grill"""
Alan R Core Funeral Home Inc.,shop:funeral_directors,1933 Kensington Avenue,Buffalo,NY,14215,+1-716-834-0324,,,way,894068354,https://www.openstreetmap.org/way/894068354,42.9487654,-78.7860654,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Alan R Core Funeral Home Inc.""","No cached search result for ""Alan R Core Funeral Home Inc."""
All About Eve,shop:clothes,15 South Main Street,Pittsford,NY,14534,+1 585-248-0886,,,node,3234449292,https://www.openstreetmap.org/node/3234449292,43.090452,-77.5157397,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""All About Eve""","No cached search result for ""All About Eve"""
Allstate,office:insurance,9450 Goodrich Road,Clarence Center,NY,14032,+1-716-681-5225,,,way,1355427986,https://www.openstreetmap.org/way/1355427986,43.0106371,-78.6379717,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Allstate""","No cached search result for ""Allstate"""
Ambulatory Foot Care Center,healthcare:podiatrist,190 Main Street,Tonawanda,NY,14150,+17166931050,,,way,939477092,https://www.openstreetmap.org/way/939477092,43.0146681,-78.8794885,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Ambulatory Foot Care Center""","No cached search result for ""Ambulatory Foot Care Center"""
Amherst Automotive,shop:car_repair,2753 Niagara Falls Boulevard,Buffalo,NY,14228,+1 716 691 5653,,,way,972645389,https://www.openstreetmap.org/way/972645389,43.0294506,-78.8216407,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Amherst Automotive""","No cached search result for ""Amherst Automotive"""
Amico Pizza,amenity:restaurant,859 Ridge Road East,Rochester,NY,14621,+1 585-544-8380,,,way,283485540,https://www.openstreetmap.org/way/283485540,43.1965401,-77.5949653,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Amico Pizza""","No cached search result for ""Amico Pizza"""
Anthony Paul Salon,shop:hairdresser,1643 Hertel Avenue,Buffalo,NY,14216,+17168313200,,,node,9289219809,https://www.openstreetmap.org/node/9289219809,42.9474932,-78.8477393,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Anthony Paul Salon""","No cached search result for ""Anthony Paul Salon"""
Antiques Allentown,shop:antiques,146 Elmwood Avenue,Buffalo,NY,14201,+17168829535,,,node,9369328023,https://www.openstreetmap.org/node/9369328023,42.9009374,-78.8773697,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Antiques Allentown""","No cached search result for ""Antiques Allentown"""
Apple Dumplin,amenity:restaurant,521 South Cascade Drive,Springville,NY,14141,+1-716-592-0171,,,way,629694870,https://www.openstreetmap.org/way/629694870,42.4954623,-78.692333,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Apple Dumplin""","No cached search result for ""Apple Dumplin"""
Arndt Funeral Home,shop:funeral_directors,1118 Long Pond Road,Rochester,NY,14626,+1 585-225-6350,,,way,523141726,https://www.openstreetmap.org/way/523141726,43.2213542,-77.696159,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Arndt Funeral Home""","No cached search result for ""Arndt Funeral Home"""
Around the Clock Express Mart,shop:convenience,1421 Main Street,Buffalo,NY,14209,+17168861869,,,way,1024785998,https://www.openstreetmap.org/way/1024785998,42.9121051,-78.8651532,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Around the Clock Express Mart""","No cached search result for ""Around the Clock Express Mart"""
Art of Glass Smoke Shop,shop:tobacco,3154 Niagara Falls Boulevard,Amherst,NY,14228,+1 716 712 5347,,,node,8977716034,https://www.openstreetmap.org/node/8977716034,43.0400751,-78.8248675,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Art of Glass Smoke Shop""","No cached search result for ""Art of Glass Smoke Shop"""
Asia Super Bazar Inc.,shop:convenience,294 West Ferry Street,Buffalo,NY,14213,+1-716-939-3210,,,node,8454665848,https://www.openstreetmap.org/node/8454665848,42.9154694,-78.890711,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Asia Super Bazar Inc.""","No cached search result for ""Asia Super Bazar Inc."""
Atelier,shop:clothes,820 Elmwood Avenue,Buffalo,NY,14222,+17163326935,,,node,9320180048,https://www.openstreetmap.org/node/9320180048,42.9194957,-78.8771934,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Atelier""","No cached search result for ""Atelier"""
Athleta,shop:clothes,1565 Niagara Falls Boulevard Unit 800,Buffalo,NY,14228,+1 716 317 1440,,,node,10128716106,https://www.openstreetmap.org/node/10128716106,42.9983172,-78.8204438,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Athleta""","No cached search result for ""Athleta"""
Automotive Battery & Tire,shop:tyres,3218 Bailey Avenue,Buffalo,NY,14215,+17168380263,,,way,1020481781,https://www.openstreetmap.org/way/1020481781,42.9422784,-78.8139929,Erie County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Automotive Battery & Tire""","No cached search result for ""Automotive Battery & Tire"""
B&G Cycle Sales,shop:bicycle,356 Macedon Center Road,Fairport,NY,14450,+1-585-223-4411,,,way,1359702346,https://www.openstreetmap.org/way/1359702346,43.0951218,-77.4217847,Monroe County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""B&G Cycle Sales""","No cached search result for ""B&G Cycle Sales"""
Bakers Auto Repair,shop:car_repair,805 County Road 42,Victor,NY,14564,+1 585-924-9330,,,way,661550772,https://www.openstreetmap.org/way/661550772,42.9996163,-77.468946,Ontario County,80,No website/contact:website/url tag recorded in OpenStreetMap at generation time,unverified_search_failed,"""Bakers Auto Repair""","No cached search result for ""Bakers Auto Repair"""
